id,project_code,po_/_so_#,asn/dn_#,country,managed_by,vendor_inco_term,shipment_mode,pq_first_sent_to_client_date,po_sent_to_vendor_date,scheduled_delivery_date,delivered_to_client_date,delivery_recorded_date,product_group,sub_classification,vendor,unit_of_measure_per_pack,line_item_quantity,line_item_value,unit_price,manufacturing_site,weight_kilograms,freight_cost_usd
54019,100-ZM-T30,SCMS-201860,ASN-21891,Zambia,PMO - US,EXW,Ocean,2013-06-27,2013-08-19,2014-02-25,2014-02-25,2014-02-25,ARV,Adult,Aurobindo Pharma Limited,30,77654,916317.2,0.39,"Aurobindo Unit VII, IN",8725.0,54417.75
54035,106-HT-T30,SCMS-147150,ASN-16343,Haiti,PMO - US,EXW,Air,2012-04-20,2012-08-03,2012-10-04,2012-10-04,2012-10-04,ARV,Adult,Aurobindo Pharma Limited,30,48,960.0,0.67,"Aurobindo Unit III, India",4.0,970.79
54045,108-VN-T30,SCMS-68700,ASN-7337,Vietnam,PMO - US,FCA,Air,2010-03-15,2010-03-31,2010-08-02,2010-08-02,2010-08-02,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),336,20,6137.6,0.91,ABBVIE (Abbott) Logis. UK,57.0,5795.92
54064,116-ZA-T30,SCMS-215370,ASN-24415,South Africa,PMO - US,DDP,Truck,2013-10-08,2013-12-02,2014-02-06,2014-02-06,2014-02-06,ARV,Adult,S. BUYS WHOLESALER,60,94,6070.54,1.08,"Aurobindo Unit III, India",1047.0,5869.655000000001
54100,108-VN-T30,SCMS-268450,ASN-30674,Vietnam,PMO - US,FCA,Air,2014-12-05,2014-12-18,2015-03-31,2015-03-31,2015-03-31,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),120,9000,547200.0,0.51,ABBVIE Ludwigshafen Germany,2235.0,5134.12
54150,161-ZA-T30,SCMS-68860,ASN-6886,South Africa,PMO - US,DDP,Air,2010-03-18,2010-03-19,2010-06-01,2010-06-04,2010-06-04,ARV,Adult,Aurobindo Pharma Limited,30,54000,252180.0,0.16,"Aurobindo Unit III, India",4568.0,6105.79
54180,108-VN-T30,SCMS-51480,ASN-4802,Vietnam,PMO - US,FCA,Air,2009-08-10,2009-08-12,2009-10-01,2009-10-01,2009-10-01,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),120,1400,115080.0,0.68,ABBVIE Ludwigshafen Germany,209.0,954.38
54208,108-VN-T30,SCMS-131720,ASN-15177,Vietnam,PMO - US,FCA,Air,2011-12-15,2012-01-13,2012-06-20,2012-06-20,2012-06-20,ARV,Pediatric,LAWRENCE LABORATORIES (SUBSIDIARY OF BRISTOL MYERS SQUIBB),60,300,2100.0,0.12,Bristol-Myers Squibb Anagni IT,81.0,541.75
54243,901-NA-T30,SCMS-252620,ASN-27961,Namibia,PMO - US,EXW,Air,2014-07-30,2014-08-19,2014-09-29,2014-09-29,2014-09-30,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),30,36000,378000.0,0.35,"Mylan,  H-12 & H-13, India",4171.0,20371.77
54246,116-ZA-T30,SCMS-183950,ASN-19166,South Africa,South Africa Field Office,DDP,Truck,2013-03-18,2012-06-07,2013-04-16,2013-04-16,2013-04-16,ARV,Adult,S. BUYS WHOLESALER,60,53,1337.93,0.42,"Aurobindo Unit III, India",1047.0,5869.655000000001
54248,161-ZA-T30,SCMS-91340,ASN-10011,South Africa,PMO - US,DDP,Air,2010-08-31,2010-11-19,2011-02-09,2011-03-17,2011-03-17,ARV,Pediatric,ASPEN PHARMACARE,240,12000,120240.0,0.04,GSK Mississauga (Canada),1047.0,12474.06
54251,105-GY-T30,SCMS-154470,ASN-16561,Guyana,PMO - US,EXW,Air,2012-07-16,2012-07-27,2012-10-19,2012-10-19,2012-10-19,ARV,Adult,Aurobindo Pharma Limited,120,954,22896.0,0.2,"Aurobindo Unit III, India",243.0,2492.47
54265,109-TZ-T30,SCMS-103290,ASN-10811,Tanzania,PMO - US,FCA,Air,2011-01-27,2011-04-14,2011-06-27,2011-06-27,2011-06-27,ARV,Adult,LAWRENCE LABORATORIES (SUBSIDIARY OF BRISTOL MYERS SQUIBB),30,772,18273.24,0.79,Bristol-Myers Squibb Anagni IT,1047.0,5869.655000000001
54271,106-HT-T30,SCMS-89560,ASN-9086,Haiti,PMO - US,EXW,Air,2010-10-07,2010-11-01,2010-12-21,2010-12-21,2010-12-21,HRDT,HIV test,"Orgenics, Ltd",100,2500,244200.0,0.98,Inverness Japan,568.0,5631.87
54280,104-CI-T30,SCMS-272190,ASN-31869,Côte d'Ivoire,PMO - US,EXW,Air,2014-12-17,2015-03-13,2015-05-20,2015-05-20,2015-05-20,HRDT,HIV test,"Orgenics, Ltd",100,5750,460000.0,0.8,"Alere Medical Co., Ltd.",3374.0,24821.13
54296,161-ZA-T30,SCMS-75750,ASN-9197,South Africa,PMO - US,DDP,Ocean,2010-06-02,2010-06-17,2011-02-01,2011-02-01,2011-02-01,ARV,Adult,Aurobindo Pharma Limited,30,32083,144694.33,0.15,"Aurobindo Unit III, India",2808.0,630.5
54304,111-MZ-T30,SCMS-162150,ASN-16937,Mozambique,PMO - US,EXW,Air,2012-09-12,2012-10-10,2012-12-24,2012-12-24,2012-12-24,HRDT,HIV test,"Trinity Biotech, Plc",20,23,736.0,1.6,"Trinity Biotech, Plc",8.0,558.46
54312,116-ZA-T30,SCMS-199283,ASN-27978,South Africa,PMO - US,DDP,Truck,2013-07-11,2014-08-27,2014-08-27,2014-08-27,2014-08-27,ARV,Adult,S. BUYS WHOLESALER,30,14,472.13,1.12,"Aurobindo Unit III, India",1047.0,5869.655000000001
54348,109-TZ-T30,SCMS-161830,ASN-17463,Tanzania,PMO - US,EXW,Air,2012-09-13,2012-10-04,2012-12-31,2012-12-31,2012-12-31,HRDT,HIV test,"Orgenics, Ltd",100,1568,125440.0,0.8,"Alere Medical Co., Ltd.",678.0,12950.74
54385,116-ZA-T30,SCMS-259079,ASN-33851,South Africa,PMO - US,DDP,Truck,2014-09-11,2014-10-09,2015-08-24,2015-08-24,2015-08-24,ARV,Pediatric,PHARMACY DIRECT,90,47,857.74,0.2,"Aurobindo Unit III, India",1047.0,5869.655000000001
54440,161-ZA-T30,SCMS-68750,ASN-8175,South Africa,PMO - US,DDP,Air,2010-03-18,2010-03-19,2010-10-13,2010-10-13,2010-10-13,ARV,Adult,CIPLA LIMITED,30,72558,567403.56,0.26,"Cipla, Goa, India",4942.0,3646.13
54461,107-RW-T30,SCMS-126490,ASN-14125,Rwanda,PMO - US,EXW,Air,2011-10-26,2011-11-09,2012-03-30,2012-03-30,2012-03-30,ARV,Adult,Aurobindo Pharma Limited,30,754,9802.0,0.43,"Aurobindo Unit III, India",1047.0,5869.655000000001
54465,111-MZ-T30,SCMS-164000,ASN-18531,Mozambique,PMO - US,EXW,Air,2012-10-18,2012-11-06,2013-03-20,2013-03-20,2013-03-20,HRDT,HIV test,"Orgenics, Ltd",100,2928,234240.0,0.8,"Alere Medical Co., Ltd.",1325.0,13303.36
54471,151-NG-T30,SCMS-254170,ASN-32901,Nigeria,PMO - US,EXW,Air,2014-08-13,2014-08-29,2015-08-05,2015-08-05,2015-08-10,ARV,Adult,EMCURE PHARMACEUTICALS LTD,30,11440,205920.0,0.6,"Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India",1047.0,5869.655000000001
54487,111-MZ-T30,SCMS-211561,ASN-25197,Mozambique,PMO - US,EXW,Air,2013-10-15,2013-11-13,2014-05-02,2014-05-30,2014-05-30,HRDT,HIV test,"Orgenics, Ltd",100,5102,408160.0,0.8,"Alere Medical Co., Ltd.",3543.0,13789.73
54501,109-TZ-T30,SCMS-225870,ASN-25988,Tanzania,PMO - US,EXW,Air,2014-02-03,2014-03-05,2014-07-15,2014-07-15,2014-08-12,HRDT,HIV test,"Orgenics, Ltd",100,350,28000.0,0.8,"Alere Medical Co., Ltd.",144.0,2631.39
54513,116-ZA-T30,SCMS-60170,ASN-5934,South Africa,PMO - US,DDP,Truck,2009-12-17,2009-12-23,2009-12-28,2009-12-28,2009-12-28,ARV,Adult,S. BUYS WHOLESALER,60,3200,19098.79,0.1,GSK Cape Town Factory (South Africa),1047.0,5869.655000000001
54529,116-ZA-T30,SCMS-267020,ASN-29764,South Africa,PMO - US,DDP,Truck,2014-10-29,2014-12-10,2014-12-10,2014-12-10,2014-12-10,ARV,Pediatric,S. BUYS WHOLESALER,90,77,1608.43,0.23,"Aurobindo Unit III, India",1047.0,5869.655000000001
54536,151-NG-T30,SCMS-59990,ASN-6679,Nigeria,PMO - US,FCA,Air,2009-11-19,2009-12-22,2010-05-21,2010-05-21,2010-05-21,ARV,Adult,Hoffmann-La Roche ltd Basel,270,11,1062.3,0.36,Roche Basel,6.0,2502.05
54542,108-VN-T30,SCMS-226200,ASN-25786,Vietnam,PMO - US,EXW,Air,2014-02-06,2014-03-10,2014-06-06,2014-06-06,2014-06-07,ARV,Adult,Aurobindo Pharma Limited,60,6600,14850.0,0.04,"Aurobindo Unit III, India",657.0,1192.25
54545,161-ZA-T30,SCMS-68950,ASN-7077,South Africa,PMO - US,DDP,Air,2010-03-18,2010-03-19,2010-06-09,2010-06-09,2010-06-09,ARV,Adult,Aurobindo Pharma Limited,60,38400,112128.0,0.05,"Aurobindo Unit III, India",4528.0,6369.79
54562,102-KE-T30,SCMS-80830,ASN-7826,Kenya,PMO - US,EXW,Air,2010-07-23,2010-08-04,2010-09-20,2010-09-20,2010-09-20,HRDT,HIV test,"Trinity Biotech, Plc",20,1515,48480.0,1.6,"Trinity Biotech, Plc",518.0,4851.0
54579,116-ZA-T30,SCMS-183950,ASN-19166,South Africa,South Africa Field Office,DDP,Truck,2013-03-18,2012-06-07,2013-04-16,2013-04-16,2013-04-16,ARV,Adult,S. BUYS WHOLESALER,60,1021,7656.67,0.12,GSK Ware (UK),1047.0,5869.655000000001
54635,104-CI-T30,SCMS-124290,ASN-13788,Côte d'Ivoire,PMO - US,EXW,Air,2011-09-05,2011-10-10,2012-03-09,2012-03-09,2012-03-09,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),60,2080,58240.0,0.47,Mylan (formerly Matrix) Nashik,316.0,3095.28
54661,102-MW-T30,SCMS-203140,ASN-22167,Malawi,PMO - US,EXW,Air,2013-08-01,2013-09-04,2013-10-30,2013-10-30,2013-11-14,HRDT,HIV test,"Orgenics, Ltd",100,260,20800.0,0.8,"Alere Medical Co., Ltd.",109.0,2384.79
54666,114-UG-T30,SCMS-203960,ASN-24026,Uganda,PMO - US,CIP,Air,2013-08-19,2013-08-22,2014-01-22,2014-01-22,2014-02-21,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),30,8215,110820.35,0.45,Mylan (formerly Matrix) Nashik,805.0,1003.18
54676,161-ZA-T30,SCMS-68950,ASN-7101,South Africa,PMO - US,DDP,Air,2010-03-18,2010-03-19,2010-06-11,2010-06-11,2010-06-11,ARV,Adult,Aurobindo Pharma Limited,60,67120,169813.6,0.04,"Aurobindo Unit III, India",3230.0,4116.81
54679,101-KE-T30,SCMS-153910,ASN-17658,Kenya,PMO - US,CIP,Air,2012-07-12,2012-11-06,2013-02-28,2013-02-28,2013-02-28,HRDT,HIV test,"Orgenics, Ltd",100,7435,661715.0,0.89,"Alere Medical Co., Ltd.",1479.0,91.67
54729,133-NG-T30,SCMS-210350,ASN-22886,Nigeria,PMO - US,EXW,Air,2013-08-13,2013-11-01,2013-12-23,2013-12-10,2013-12-16,HRDT,HIV test,"Orgenics, Ltd",100,5983,532487.0,0.89,"Alere Medical Co., Ltd.",2425.0,39069.63
54744,108-VN-T30,SCMS-188680,ASN-20555,Vietnam,PMO - US,EXW,Air,2013-05-03,2013-05-17,2013-09-03,2013-09-03,2013-09-03,ARV,Adult,Aurobindo Pharma Limited,60,4000,9000.0,0.04,"Aurobindo Unit III, India",1047.0,5869.655000000001
54753,116-ZA-T30,SCMS-183950,ASN-19166,South Africa,South Africa Field Office,DDP,Truck,2013-03-18,2012-06-07,2013-04-16,2013-04-16,2013-04-16,ARV,Pediatric,S. BUYS WHOLESALER,30,131,398.4,0.1,"Aurobindo Unit III, India",1047.0,5869.655000000001
54755,200-ZW-T30,SCMS-90710,ASN-12598,Zimbabwe,PMO - US,FCA,Air,2010-10-26,2010-11-10,2011-11-21,2011-11-21,2011-11-21,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),60,5625,43368.75,0.13,ABBVIE Ludwigshafen Germany,665.0,7549.41
54770,116-ZA-T30,SCMS-215410,ASN-23875,South Africa,PMO - US,DDP,Truck,2013-11-14,2013-12-02,2014-01-13,2014-01-13,2014-01-13,ARV,Adult,S. BUYS WHOLESALER,120,133,3075.65,0.19,ABBVIE Ludwigshafen Germany,1047.0,5869.655000000001
54780,106-HT-T30,SCMS-51230,ASN-4995,Haiti,PMO - US,EXW,Air,2009-07-29,2009-09-01,2009-10-07,2009-10-07,2009-10-07,HRDT,HIV test,Orasure Technologies Inc.,100,200,70000.0,3.5,"Pacific Biotech, Thailand",480.0,9334.68
54781,151-NG-T30,SCMS-287720,ASN-32933,Nigeria,PMO - US,FCA,Air,2015-05-04,2015-05-07,2015-07-07,2015-07-07,2015-07-07,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),60,2890,17166.6,0.1,ABBVIE Ludwigshafen Germany,1047.0,5869.655000000001
54792,107-RW-T30,SCMS-263330,ASN-30488,Rwanda,PMO - US,EXW,Air,2014-10-15,2014-12-18,2015-02-18,2015-02-18,2015-02-19,HRDT,HIV test,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",1,4099,100425.5,24.5,"KHB Test Kit Facility, Shanghai China",2733.0,36060.0
54827,116-ZA-T30,SCMS-259075,ASN-32138,South Africa,PMO - US,DDP,Truck,2014-09-11,2015-05-11,2015-05-12,2015-05-12,2015-05-12,ARV,Pediatric,PHARMACY DIRECT,30,3,6.49,0.07,"Aurobindo Unit III, India",1047.0,5869.655000000001
54828,107-RW-T30,SCMS-137551,ASN-15765,Rwanda,PMO - US,EXW,Air,2012-01-13,2012-05-31,2012-08-16,2012-08-16,2012-08-16,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),30,131704,683543.76,0.17,Mylan (formerly Matrix) Nashik,10818.0,119695.66
54829,108-VN-T30,SCMS-156160,ASN-16915,Vietnam,PMO - US,EXW,Air,2012-07-25,2012-08-15,2012-11-15,2012-11-15,2012-11-15,ARV,Adult,CIPLA LIMITED,60,1475,9735.0,0.11,"Cipla, Goa, India",96.0,678.83
54840,133-NG-T30,SCMS-162440,ASN-17524,Nigeria,PMO - US,EXW,Air,2012-10-05,2012-10-16,2013-01-09,2013-01-08,2013-01-08,HRDT,HIV test,"Orgenics, Ltd",100,2744,244216.0,0.89,"Alere Medical Co., Ltd.",1186.0,24927.19
54934,116-ZA-T30,SCMS-259079,ASN-33851,South Africa,PMO - US,DDP,Truck,2014-09-11,2014-10-09,2015-08-24,2015-08-24,2015-08-24,ARV,Adult,PHARMACY DIRECT,30,6,71.03,0.39,"Aurobindo Unit III, India",1047.0,5869.655000000001
54952,117-ET-T30,SCMS-72370,ASN-6930,Ethiopia,PMO - US,EXW,Air,2010-04-28,2010-04-29,2010-05-21,2010-05-21,2010-05-21,ARV,Adult,Aurobindo Pharma Limited,30,3000,39000.0,0.43,"Aurobindo Unit III, India",201.0,1120.57
54955,116-ZA-T30,SCMS-72760,ASN-7111,South Africa,PMO - US,DDP,Truck,2010-04-30,2010-05-05,2010-05-12,2010-05-12,2010-05-12,ARV,Pediatric,S. BUYS WHOLESALER,240,20,310.55,0.06,Boehringer Ingelheim Roxane US,1047.0,5869.655000000001
54956,116-ZA-T30,SCMS-71370,ASN-7373,South Africa,PMO - US,DDP,Truck,2010-04-19,2010-04-21,2010-05-31,2010-05-31,2010-05-31,ARV,Adult,S. BUYS WHOLESALER,60,450,10244.69,0.38,"Cipla, Goa, India",1047.0,5869.655000000001
54957,108-VN-T30,SCMS-235630,ASN-28049,Vietnam,PMO - US,FCA,Air,2014-04-08,2014-04-30,2014-10-07,2014-10-07,2014-10-08,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),30,100,2326.0,0.78,ABBVIE Ludwigshafen Germany,1047.0,5869.655000000001
54960,116-ZA-T30,SCMS-199280,ASN-24433,South Africa,PMO - US,DDP,Truck,2013-07-11,2013-08-13,2014-02-07,2014-02-07,2014-02-07,ARV,Adult,S. BUYS WHOLESALER,60,4,120.98,0.5,"Cipla, Goa, India",1047.0,5869.655000000001
54965,102-KE-T30,SCMS-80820,ASN-8590,Kenya,PMO - US,EXW,Air,2010-07-23,2010-08-27,2010-11-12,2010-11-12,2010-11-12,HRDT,HIV test,"Orgenics, Ltd",100,1,89.0,0.89,Inverness Japan,1233.0,13753.58
54973,104-CI-T30,SCMS-124790,ASN-13658,Côte d'Ivoire,PMO - US,FCA,Ocean,2011-09-08,2011-11-18,2012-03-23,2012-03-23,2012-03-23,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),120,14420,444424.4,0.26,ABBVIE Ludwigshafen Germany,1047.0,5869.655000000001
54984,109-TZ-T30,SCMS-202300,ASN-22082,Tanzania,PMO - US,FCA,Air,2013-07-15,2013-08-09,2013-11-21,2013-11-21,2013-11-21,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),60,2736,16251.84,0.1,ABBVIE Ludwigshafen Germany,328.0,3940.54
54986,133-NG-T30,SCMS-108730,ASN-12331,Nigeria,PMO - US,EXW,Air,2011-04-28,2011-05-18,2011-10-12,2011-10-12,2011-10-12,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",20,1301,37729.0,1.45,Chembio Diagnostics Sys. Inc.,376.0,2162.26
55009,116-ZA-T30,SCMS-238550,ASN-30792,South Africa,PMO - US,DDP,Truck,2014-04-30,2014-05-08,2015-02-19,2015-02-19,2015-02-19,ARV,Adult,PHARMACY DIRECT,60,3,93.57,0.52,"Aurobindo Unit III, India",1047.0,5869.655000000001
55017,109-TZ-T30,SCMS-198801,ASN-21502,Tanzania,PMO - US,EXW,Ocean,2013-07-03,2013-08-27,2013-10-23,2013-10-23,2013-10-23,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),30,163929,2047473.21,0.42,Mylan (formerly Matrix) Nashik,21675.0,20312.64
55018,114-UG-T30,SCMS-162740,ASN-17430,Uganda,PMO - US,DAP,Air,2012-10-10,2012-10-25,2012-12-14,2012-12-14,2012-12-14,ARV,Adult,ASPEN PHARMACARE,120,312,20779.2,0.55,"Aspen-OSD, Port Elizabeth, SA",1047.0,5869.655000000001
55030,104-CI-T30,SCMS-83691,ASN-8512,Côte d'Ivoire,PMO - US,CIP,Air,2010-08-10,2010-09-10,2010-10-27,2010-10-27,2010-10-27,ARV,Adult,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),30,2000,100800.0,1.68,"MSD, Haarlem, NL",269.0,1315.14
55049,900-UG-T30,SCMS-149400,ASN-15428,Uganda,PMO - US,EXW,Air,2012-06-07,2012-06-12,2012-07-23,2012-07-18,2012-07-18,ARV,Adult,Aurobindo Pharma Limited,30,54383,184902.2,0.11,"Aurobindo Unit III, India",4668.0,20869.6
55050,107-RW-T30,SCMS-83360,ASN-9434,Rwanda,PMO - US,CIP,Air,2010-08-13,2010-09-27,2011-01-11,2011-01-11,2011-01-11,ARV,Adult,HETERO LABS LIMITED,30,2094,9067.02,0.14,Hetero Unit III Hyderabad IN,1047.0,5869.655000000001
55053,105-GY-T30,SCMS-189040,ASN-19842,Guyana,PMO - US,EXW,Air,2013-04-15,2013-05-23,2013-07-01,2013-07-01,2013-07-01,ARV,Adult,Aurobindo Pharma Limited,60,10,13.0,0.02,"Aurobindo Unit III, India",1.0,618.89
55064,117-ET-T30,SCMS-280470,ASN-32557,Ethiopia,PMO - US,EXW,Air,2015-03-10,2015-03-17,2015-06-24,2015-06-24,2015-06-29,HRDT,HIV test,"Trinity Biotech, Plc",20,170,5440.0,1.6,"Trinity Biotech, Plc",58.0,143.57
55072,133-NG-T30,SCMS-196561,ASN-22348,Nigeria,PMO - US,EXW,Air,2013-06-10,2013-07-10,2013-11-07,2013-11-07,2013-11-17,HRDT,HIV test,"Orgenics, Ltd",100,3053,271717.0,0.89,"Alere Medical Co., Ltd.",1240.0,20705.23
55083,116-ZA-T30,SCMS-267020,ASN-29764,South Africa,PMO - US,DDP,Truck,2014-10-29,2014-12-10,2014-12-10,2014-12-10,2014-12-10,ARV,Adult,S. BUYS WHOLESALER,30,4,54.01,0.45,"Aurobindo Unit III, India",1047.0,5869.655000000001
55085,107-RW-T30,SCMS-129520,ASN-15268,Rwanda,PMO - US,EXW,Ocean,2011-11-30,2012-03-09,2012-08-27,2012-08-27,2012-08-27,ARV,Pediatric,CIPLA LIMITED,240,7840,13720.0,0.01,"Cipla, Goa, India",2995.0,20193.21
55087,133-NG-T30,SCMS-270760,ASN-31768,Nigeria,PMO - US,EXW,Air,2014-12-08,2015-01-26,2015-04-30,2015-04-30,2015-05-05,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",20,1620,51840.0,1.6,Chembio Diagnostics Sys. Inc.,1047.0,5869.655000000001
55093,116-ZA-T30,SCMS-199289,ASN-28033,South Africa,PMO - US,DDP,Truck,2013-07-11,2014-08-29,2014-08-29,2014-08-29,2014-08-29,ARV,Pediatric,S. BUYS WHOLESALER,30,99,328.31,0.11,"Aurobindo Unit III, India",1047.0,5869.655000000001
55138,105-SS-T30,SCMS-272140,ASN-31129,South Sudan,PMO - US,EXW,Air,2014-12-29,2015-02-20,2015-05-08,2015-05-08,2015-05-11,HRDT,HIV test,"Trinity Biotech, Plc",20,450,14400.0,1.6,"Trinity Biotech, Plc",1047.0,5869.655000000001
55159,110-ZM-T30,SCMS-53261,ASN-5853,Zambia,PMO - US,EXW,Air,2009-08-31,2009-09-11,2010-01-28,2010-01-28,2010-01-28,HRDT,HIV test,"Orgenics, Ltd",100,1820,131040.0,0.72,Inverness Japan,1047.0,5869.655000000001
55160,116-ZA-T30,SCMS-50360,ASN-5451,South Africa,PMO - US,DDP,Truck,2009-05-07,2009-09-22,2009-10-29,2009-10-29,2009-10-29,ARV,Adult,S. BUYS WHOLESALER,60,1600,41783.61,0.44,"Aurobindo Unit III, India",1047.0,5869.655000000001
55180,114-UG-T30,SCMS-68290,ASN-6736,Uganda,PMO - US,FCA,Air,2010-03-12,2010-03-18,2010-05-04,2010-05-04,2010-05-04,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),120,100,3616.0,0.3,ABBVIE Ludwigshafen Germany,36.0,1084.27
55188,109-TZ-T30,SCMS-116830,ASN-13082,Tanzania,PMO - US,EXW,Air,2011-07-22,2011-07-28,2012-02-09,2012-02-09,2012-02-09,HRDT,HIV test,"Trinity Biotech, Plc",20,450,14400.0,1.6,"Trinity Biotech, Plc",148.0,1938.15
55206,110-PK-T30,SCMS-143510,ASN-15070,Pakistan,PMO - US,EXW,Air,2012-02-24,2012-04-19,2012-07-20,2012-07-20,2012-07-20,HRDT,HIV test,"Orgenics, Ltd",100,4484,358720.0,0.8,"Alere Medical Co., Ltd.",2134.0,32272.0
55220,116-ZA-T30,SCMS-259075,ASN-32122,South Africa,PMO - US,DDP,Truck,2014-09-11,2015-05-11,2015-05-12,2015-05-12,2015-05-12,ARV,Adult,PHARMACY DIRECT,60,20,256.48,0.21,"Aurobindo Unit III, India",1047.0,5869.655000000001
55225,161-ZA-T30,SCMS-68940,ASN-8249,South Africa,PMO - US,DDP,Air,2010-03-18,2010-03-19,2010-09-07,2010-11-17,2010-11-17,ARV,Adult,Aurobindo Pharma Limited,30,31680,147945.6,0.16,"Aurobindo Unit III, India",2970.0,4263.08
55238,108-VN-T30,SCMS-131690,ASN-14517,Vietnam,PMO - US,EXW,Air,2011-12-15,2012-01-16,2012-05-16,2012-05-16,2012-05-16,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),60,368,4784.0,0.22,Mylan (formerly Matrix) Nashik,1047.0,5869.655000000001
55253,161-ZA-T30,SCMS-68981,ASN-8442,South Africa,PMO - US,DDP,Air,2010-03-18,2010-03-19,2010-12-08,2010-12-08,2010-12-08,ARV,Adult,Aurobindo Pharma Limited,60,26400,77088.0,0.05,"Aurobindo Unit III, India",3113.0,5159.33
55297,108-VN-T30,SCMS-77280,ASN-8060,Vietnam,PMO - US,EXW,Air,2010-06-23,2010-06-30,2010-09-20,2010-09-20,2010-09-20,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),60,100,1574.0,0.26,Mylan (formerly Matrix) Nashik,10.0,3896.68
55304,108-VN-T30,SCMS-285490,ASN-33143,Vietnam,PMO - US,EXW,Air,2015-04-14,2015-05-13,2015-09-07,2015-09-07,2015-09-07,ARV,Adult,HETERO LABS LIMITED,30,15284,145198.0,0.32,Hetero Unit III Hyderabad IN,1047.0,5869.655000000001
55322,161-ZA-T30,SCMS-68940,ASN-8124,South Africa,PMO - US,DDP,Air,2010-03-18,2010-03-19,2010-09-07,2010-10-27,2010-10-27,ARV,Adult,Aurobindo Pharma Limited,30,31680,147945.6,0.16,"Aurobindo Unit III, India",2970.0,4263.07
55331,161-ZA-T30,SCMS-68860,ASN-6933,South Africa,PMO - US,DDP,Air,2010-03-18,2010-03-19,2010-06-01,2010-06-08,2010-06-08,ARV,Adult,Aurobindo Pharma Limited,30,53916,251787.72,0.16,"Aurobindo Unit III, India",4561.0,6105.79
55376,108-VN-T30,SCMS-87710,ASN-9710,Vietnam,PMO - US,FCA,Air,2010-09-30,2010-10-14,2011-02-25,2011-02-25,2011-02-25,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),336,18,3717.18,0.61,ABBVIE (Abbott) Logis. UK,55.0,3785.84
55401,109-TZ-T30,SCMS-202310,ASN-22266,Tanzania,PMO - US,FCA,Air,2013-07-15,2013-08-09,2013-11-21,2013-11-21,2013-11-21,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),300,264,8136.48,0.1,ABBVIE (Abbott) Logis. UK,257.0,2160.36
55453,107-RW-T30,SCMS-263310,ASN-30276,Rwanda,PMO - US,EXW,Air,2014-10-15,2014-12-16,2015-02-18,2015-02-18,2015-02-18,HRDT,HIV test,"Trinity Biotech, Plc",20,369,11808.0,1.6,"Trinity Biotech, Plc",115.0,1729.95
55474,104-CI-T30,SCMS-52710,ASN-5582,Côte d'Ivoire,PMO - US,CIP,Air,2009-08-21,2009-09-25,2009-12-18,2009-12-18,2009-12-18,ARV,Adult,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),30,5320,268128.0,1.68,"MSD, Haarlem, NL",464.0,30.0
55504,117-ET-T30,SCMS-133350,ASN-15835,Ethiopia,PMO - US,EXW,Air,2012-01-05,2012-01-23,2012-08-29,2012-08-29,2012-08-29,HRDT,HIV test,"Trinity Biotech, Plc",20,27,864.0,1.6,"Trinity Biotech, Plc",10.0,490.23
